course_id,course_name,provider,difficulty_level,skills_taught,duration_hours,rating
C2813,Excel for Business,edX,Advanced,Data Visualization,43,3.18
C2814,Advanced SQL,edX,Beginner,SQL,32,4.0
C2815,Java Programming,Coursera,Intermediate,Excel,35,3.68
C2816,Effective Communication,LinkedIn Learning,Advanced,Python,17,4.56
C2817,Python for Data Analysis,LinkedIn Learning,Intermediate,Leadership,11,4.31
C2818,Excel for Business,Udemy,Advanced,Power BI,55,3.14
C2819,Excel for Business,Udemy,Beginner,Excel,5,4.09
C2820,Effective Communication,Udemy,Intermediate,Machine Learning,49,3.67
C2821,Power BI Dashboards,Coursera,Beginner,Excel,53,4.93
C2822,Excel for Business,LinkedIn Learning,Beginner,Data Visualization,48,3.95
C2823,Leadership Skills,Udemy,Beginner,Excel,57,4.86
C2824,Python for Data Analysis,LinkedIn Learning,Intermediate,R,30,3.06
C2825,Java Programming,Coursera,Advanced,SQL,50,3.21
C2826,Power BI Dashboards,edX,Beginner,Communication,20,3.77
C2827,Python for Data Analysis,Coursera,Intermediate,Data Visualization,16,4.77
C2828,Advanced SQL,LinkedIn Learning,Advanced,Data Visualization,58,4.09
C2829,Advanced SQL,LinkedIn Learning,Beginner,SQL,20,4.65
C2830,Python for Data Analysis,LinkedIn Learning,Advanced,Machine Learning,38,3.57
C2831,Leadership Skills,edX,Advanced,Power BI,58,3.22
C2832,Leadership Skills,LinkedIn Learning,Intermediate,Leadership,31,3.49
C2833,Machine Learning Fundamentals,Udemy,Intermediate,Python,56,4.29
C2834,Machine Learning Fundamentals,edX,Intermediate,Java,29,4.74
C2835,Machine Learning Fundamentals,edX,Advanced,SQL,23,3.91
C2836,Python for Data Analysis,edX,Advanced,Power BI,11,3.39
C2837,Excel for Business,Coursera,Intermediate,Leadership,16,4.28
C2838,Power BI Dashboards,Coursera,Advanced,Java,50,3.39
C2839,Excel for Business,Coursera,Advanced,R,28,4.14
C2840,Effective Communication,edX,Advanced,Communication,54,3.2
C2841,Python for Data Analysis,edX,Intermediate,R,43,4.62
C2842,Effective Communication,LinkedIn Learning,Beginner,R,9,4.61
C2843,Leadership Skills,edX,Beginner,Excel,5,4.08
C2844,Effective Communication,Udemy,Intermediate,Leadership,11,3.08
C2845,Excel for Business,Coursera,Advanced,Java,52,3.56
C2846,Leadership Skills,LinkedIn Learning,Intermediate,Python,30,3.28
C2847,Effective Communication,Udemy,Beginner,Data Visualization,28,4.05
C2848,Advanced SQL,Udemy,Intermediate,Communication,52,3.2
C2849,Power BI Dashboards,Udemy,Beginner,Python,21,4.74
C2850,Python for Data Analysis,edX,Beginner,Excel,8,4.7
C2851,Java Programming,Coursera,Intermediate,SQL,20,3.31
C2852,Power BI Dashboards,Udemy,Intermediate,SQL,40,4.39
C2853,Leadership Skills,LinkedIn Learning,Beginner,Power BI,9,4.39
C2854,Machine Learning Fundamentals,Coursera,Advanced,Communication,9,3.79
C2855,Machine Learning Fundamentals,Coursera,Advanced,Python,56,3.31
C2856,Leadership Skills,edX,Beginner,Machine Learning,47,3.26
C2857,Advanced SQL,Udemy,Advanced,Communication,50,4.48
C2858,Python for Data Analysis,LinkedIn Learning,Beginner,Power BI,21,3.44
C2859,Machine Learning Fundamentals,edX,Beginner,Machine Learning,45,4.21
C2860,Power BI Dashboards,Coursera,Beginner,SQL,25,4.73
C2861,Leadership Skills,Udemy,Intermediate,Java,34,4.19
C2862,Power BI Dashboards,Coursera,Intermediate,Machine Learning,53,4.95
C2863,Advanced SQL,Coursera,Intermediate,Excel,55,4.29
C2864,Java Programming,edX,Beginner,Power BI,37,3.63
C2865,Effective Communication,LinkedIn Learning,Intermediate,SQL,49,4.7
C2866,Machine Learning Fundamentals,Udemy,Advanced,Power BI,27,3.62
C2867,Excel for Business,edX,Advanced,R,46,4.94
C2868,Java Programming,LinkedIn Learning,Intermediate,Power BI,33,3.96
C2869,Java Programming,edX,Intermediate,Java,46,4.91
C2870,Machine Learning Fundamentals,LinkedIn Learning,Beginner,Excel,43,3.37
C2871,Advanced SQL,Coursera,Intermediate,Communication,42,3.02
C2872,Machine Learning Fundamentals,Udemy,Intermediate,SQL,11,3.39
C2873,Leadership Skills,Udemy,Intermediate,R,41,3.2
C2874,Java Programming,Udemy,Beginner,R,11,4.47
C2875,Python for Data Analysis,edX,Advanced,Data Visualization,19,3.53
C2876,Advanced SQL,edX,Beginner,Leadership,33,4.28
C2877,Java Programming,LinkedIn Learning,Intermediate,SQL,14,4.34
C2878,Leadership Skills,edX,Intermediate,Power BI,24,4.38
C2879,Java Programming,Coursera,Advanced,Machine Learning,49,4.67
C2880,Leadership Skills,LinkedIn Learning,Intermediate,R,13,3.3
C2881,Leadership Skills,edX,Beginner,Machine Learning,10,3.1
C2882,Excel for Business,Udemy,Beginner,Power BI,24,3.06
C2883,Power BI Dashboards,Coursera,Beginner,Python,25,3.21
C2884,Leadership Skills,Udemy,Beginner,Leadership,11,3.76
C2885,Java Programming,LinkedIn Learning,Intermediate,Leadership,42,4.93
C2886,Machine Learning Fundamentals,LinkedIn Learning,Beginner,Machine Learning,52,3.71
C2887,Leadership Skills,edX,Intermediate,Excel,38,3.91
C2888,Effective Communication,LinkedIn Learning,Beginner,Communication,51,4.63
C2889,Power BI Dashboards,LinkedIn Learning,Advanced,Leadership,7,4.84
C2890,Leadership Skills,Udemy,Advanced,Machine Learning,49,4.94
C2891,Advanced SQL,LinkedIn Learning,Beginner,Leadership,21,4.65
C2892,Power BI Dashboards,Coursera,Advanced,Communication,55,4.01
C2893,Effective Communication,edX,Advanced,Python,47,3.46
C2894,Effective Communication,LinkedIn Learning,Advanced,Data Visualization,6,4.2
C2895,Effective Communication,Coursera,Advanced,Communication,46,3.39
C2896,Effective Communication,edX,Intermediate,SQL,16,3.11
C2897,Python for Data Analysis,Coursera,Beginner,Data Visualization,17,4.84
C2898,Effective Communication,Coursera,Advanced,Data Visualization,42,3.97
C2899,Advanced SQL,LinkedIn Learning,Intermediate,SQL,40,4.02
C2900,Advanced SQL,Udemy,Advanced,Power BI,16,4.22
C2901,Machine Learning Fundamentals,edX,Intermediate,Machine Learning,31,3.9
C2902,Java Programming,LinkedIn Learning,Beginner,Communication,30,3.89
C2903,Leadership Skills,LinkedIn Learning,Intermediate,Leadership,51,4.83
C2904,Advanced SQL,edX,Beginner,Data Visualization,55,4.63
C2905,Python for Data Analysis,edX,Intermediate,Java,44,3.43
C2906,Machine Learning Fundamentals,LinkedIn Learning,Intermediate,Data Visualization,9,3.58
C2907,Python for Data Analysis,Coursera,Advanced,Python,36,4.32
C2908,Excel for Business,Udemy,Advanced,Java,40,4.14
C2909,Machine Learning Fundamentals,Udemy,Intermediate,Excel,49,4.53
C2910,Advanced SQL,edX,Intermediate,Data Visualization,42,4.46
C2911,Advanced SQL,edX,Intermediate,Data Visualization,56,4.42
C2912,Advanced SQL,Coursera,Beginner,SQL,20,4.76
C2913,Excel for Business,Coursera,Intermediate,SQL,14,4.53
C2914,Python for Data Analysis,LinkedIn Learning,Beginner,Communication,41,3.49
C2915,Advanced SQL,Coursera,Beginner,SQL,19,4.75
C2916,Effective Communication,Udemy,Beginner,Power BI,15,3.67
C2917,Java Programming,Coursera,Beginner,Excel,56,4.82
C2918,Java Programming,Coursera,Beginner,Java,13,4.65
C2919,Power BI Dashboards,Coursera,Beginner,R,22,3.15
C2920,Effective Communication,edX,Beginner,Machine Learning,37,4.54
C2921,Leadership Skills,Coursera,Intermediate,Power BI,59,4.0
C2922,Advanced SQL,edX,Beginner,SQL,13,4.95
C2923,Machine Learning Fundamentals,Udemy,Intermediate,Java,45,3.92
C2924,Java Programming,Udemy,Intermediate,Excel,19,3.13
C2925,Machine Learning Fundamentals,edX,Beginner,SQL,40,3.59
C2926,Power BI Dashboards,edX,Intermediate,Power BI,40,3.86
C2927,Leadership Skills,Coursera,Intermediate,SQL,5,4.18
C2928,Leadership Skills,Coursera,Beginner,Excel,32,3.3
C2929,Excel for Business,Udemy,Intermediate,R,37,4.03
C2930,Machine Learning Fundamentals,Udemy,Intermediate,Leadership,5,3.97
C2931,Excel for Business,Udemy,Advanced,Python,58,4.67
C2932,Excel for Business,Udemy,Advanced,Data Visualization,10,3.6
C2933,Power BI Dashboards,LinkedIn Learning,Beginner,Communication,15,3.9
C2934,Machine Learning Fundamentals,Coursera,Beginner,Communication,52,3.78
C2935,Effective Communication,Coursera,Beginner,R,31,4.26
C2936,Leadership Skills,LinkedIn Learning,Beginner,Python,9,4.67
C2937,Advanced SQL,Udemy,Beginner,Python,14,4.35
C2938,Effective Communication,Coursera,Advanced,Data Visualization,32,3.93
C2939,Effective Communication,Coursera,Advanced,Leadership,20,4.28
C2940,Effective Communication,edX,Intermediate,Leadership,47,3.64
C2941,Leadership Skills,LinkedIn Learning,Advanced,Java,30,3.29
C2942,Excel for Business,edX,Beginner,Power BI,54,3.64
C2943,Excel for Business,LinkedIn Learning,Advanced,Leadership,58,3.89
C2944,Machine Learning Fundamentals,LinkedIn Learning,Intermediate,Machine Learning,32,3.88
C2945,Machine Learning Fundamentals,LinkedIn Learning,Beginner,Python,18,4.48
C2946,Effective Communication,Udemy,Beginner,SQL,17,4.87
C2947,Power BI Dashboards,LinkedIn Learning,Intermediate,Java,5,3.78
C2948,Python for Data Analysis,Udemy,Advanced,Machine Learning,39,3.17
C2949,Effective Communication,LinkedIn Learning,Intermediate,Leadership,19,3.07
C2950,Effective Communication,Udemy,Beginner,Java,33,3.01
C2951,Leadership Skills,Udemy,Beginner,Communication,35,4.88
C2952,Leadership Skills,Udemy,Advanced,Communication,16,4.99
C2953,Python for Data Analysis,Coursera,Intermediate,SQL,9,3.1
C2954,Leadership Skills,edX,Advanced,Power BI,52,3.72
C2955,Python for Data Analysis,edX,Beginner,SQL,50,4.34
C2956,Excel for Business,edX,Intermediate,Leadership,36,3.36
C2957,Power BI Dashboards,Coursera,Intermediate,R,14,4.19
C2958,Leadership Skills,Coursera,Advanced,SQL,9,4.63
C2959,Python for Data Analysis,Coursera,Beginner,Power BI,31,4.72
C2960,Effective Communication,LinkedIn Learning,Intermediate,Java,43,4.41
C2961,Machine Learning Fundamentals,LinkedIn Learning,Advanced,R,25,3.16
C2962,Leadership Skills,LinkedIn Learning,Beginner,Power BI,20,3.7
C2963,Effective Communication,LinkedIn Learning,Beginner,Java,33,4.93
C2964,Leadership Skills,LinkedIn Learning,Beginner,Leadership,19,3.39
C2965,Excel for Business,edX,Advanced,Communication,42,3.91
C2966,Excel for Business,edX,Beginner,Power BI,11,3.67
C2967,Effective Communication,edX,Advanced,Machine Learning,22,3.41
C2968,Leadership Skills,edX,Beginner,Machine Learning,55,3.65
C2969,Java Programming,edX,Advanced,SQL,23,3.38
C2970,Machine Learning Fundamentals,Coursera,Advanced,Excel,21,4.75
C2971,Power BI Dashboards,Coursera,Intermediate,Machine Learning,18,3.35
C2972,Power BI Dashboards,LinkedIn Learning,Advanced,Power BI,45,4.25
C2973,Python for Data Analysis,edX,Intermediate,Excel,52,4.88
C2974,Machine Learning Fundamentals,LinkedIn Learning,Beginner,Power BI,14,4.91
C2975,Advanced SQL,Coursera,Beginner,Machine Learning,29,4.2
C2976,Power BI Dashboards,LinkedIn Learning,Advanced,Excel,45,3.54
C2977,Java Programming,edX,Beginner,Python,48,3.5
C2978,Python for Data Analysis,edX,Beginner,Machine Learning,13,4.49
C2979,Excel for Business,edX,Advanced,SQL,20,4.96
C2980,Power BI Dashboards,Coursera,Beginner,R,52,3.16
C2981,Advanced SQL,LinkedIn Learning,Beginner,Machine Learning,28,4.58
C2982,Excel for Business,Udemy,Beginner,Python,25,3.25
C2983,Java Programming,Udemy,Intermediate,Power BI,59,3.6
C2984,Excel for Business,Udemy,Beginner,Communication,38,4.13
C2985,Java Programming,Udemy,Advanced,Java,43,3.59
C2986,Leadership Skills,Udemy,Advanced,Excel,56,4.3
C2987,Java Programming,Coursera,Beginner,R,11,3.83
C2988,Machine Learning Fundamentals,edX,Advanced,R,11,3.44
C2989,Machine Learning Fundamentals,Udemy,Advanced,Data Visualization,32,4.06
C2990,Effective Communication,Udemy,Advanced,Communication,55,3.05
C2991,Power BI Dashboards,Udemy,Advanced,Power BI,39,4.48
C2992,Advanced SQL,LinkedIn Learning,Beginner,Leadership,14,4.04
C2993,Machine Learning Fundamentals,edX,Advanced,R,42,4.89
C2994,Java Programming,Udemy,Intermediate,Machine Learning,36,3.21
C2995,Python for Data Analysis,Coursera,Intermediate,Leadership,38,4.46
C2996,Excel for Business,edX,Intermediate,Python,28,3.6
C2997,Python for Data Analysis,edX,Beginner,Power BI,56,3.75
C2998,Excel for Business,edX,Advanced,SQL,54,3.7
C2999,Python for Data Analysis,LinkedIn Learning,Beginner,Python,45,3.72
C3000,Excel for Business,edX,Advanced,Leadership,51,3.86
C3001,Machine Learning Fundamentals,Udemy,Advanced,Data Visualization,50,3.04
C3002,Python for Data Analysis,Udemy,Advanced,Power BI,45,4.69
C3003,Power BI Dashboards,LinkedIn Learning,Advanced,SQL,6,4.76
C3004,Java Programming,Coursera,Advanced,Communication,46,3.08
C3005,Power BI Dashboards,LinkedIn Learning,Beginner,Leadership,8,4.55
C3006,Advanced SQL,LinkedIn Learning,Beginner,SQL,5,3.14
C3007,Advanced SQL,Udemy,Intermediate,Leadership,26,4.62
C3008,Leadership Skills,edX,Beginner,Excel,15,4.23
C3009,Effective Communication,LinkedIn Learning,Intermediate,Java,52,3.61
C3010,Advanced SQL,Coursera,Intermediate,Leadership,15,4.23
C3011,Python for Data Analysis,Udemy,Advanced,Python,49,4.01
C3012,Excel for Business,edX,Beginner,R,18,4.27
C3013,Effective Communication,Coursera,Beginner,Machine Learning,31,3.95
C3014,Java Programming,LinkedIn Learning,Advanced,Power BI,37,4.55
C3015,Java Programming,Coursera,Advanced,Machine Learning,32,3.09
C3016,Advanced SQL,LinkedIn Learning,Intermediate,SQL,27,3.69
C3017,Machine Learning Fundamentals,LinkedIn Learning,Beginner,SQL,13,4.12
C3018,Power BI Dashboards,LinkedIn Learning,Beginner,Java,22,4.18
C3019,Power BI Dashboards,LinkedIn Learning,Intermediate,Data Visualization,47,3.34
C3020,Machine Learning Fundamentals,LinkedIn Learning,Intermediate,Communication,28,3.15
C3021,Power BI Dashboards,Udemy,Intermediate,Leadership,31,3.04
C3022,Python for Data Analysis,LinkedIn Learning,Advanced,Python,39,3.83
C3023,Leadership Skills,edX,Intermediate,Machine Learning,57,3.66
C3024,Machine Learning Fundamentals,LinkedIn Learning,Intermediate,Data Visualization,8,4.14
C3025,Leadership Skills,Udemy,Advanced,Leadership,26,3.9
C3026,Python for Data Analysis,Coursera,Intermediate,Data Visualization,15,3.79
C3027,Effective Communication,edX,Intermediate,Leadership,11,4.69
C3028,Java Programming,Coursera,Beginner,Data Visualization,45,4.24
C3029,Leadership Skills,Coursera,Intermediate,Excel,41,4.29
C3030,Power BI Dashboards,edX,Intermediate,R,38,3.76
C3031,Machine Learning Fundamentals,Udemy,Advanced,R,16,4.55
C3032,Machine Learning Fundamentals,LinkedIn Learning,Intermediate,Communication,8,3.3
C3033,Java Programming,LinkedIn Learning,Beginner,R,49,3.8
C3034,Effective Communication,LinkedIn Learning,Beginner,Leadership,6,3.09
C3035,Effective Communication,Coursera,Advanced,Leadership,51,3.23
C3036,Java Programming,edX,Beginner,R,5,3.16
C3037,Effective Communication,LinkedIn Learning,Advanced,SQL,22,3.88
C3038,Machine Learning Fundamentals,LinkedIn Learning,Beginner,Data Visualization,27,4.39
C3039,Java Programming,Udemy,Beginner,Communication,38,3.63
C3040,Power BI Dashboards,Udemy,Intermediate,Java,8,3.05
C3041,Power BI Dashboards,Coursera,Advanced,Java,57,4.41
C3042,Power BI Dashboards,edX,Intermediate,Excel,55,3.41
C3043,Advanced SQL,Udemy,Advanced,Communication,56,4.45
C3044,Advanced SQL,edX,Intermediate,Power BI,46,3.01
C3045,Leadership Skills,Udemy,Beginner,Power BI,49,3.62
C3046,Excel for Business,edX,Intermediate,SQL,23,4.24
C3047,Leadership Skills,edX,Beginner,Machine Learning,44,4.74
C3048,Machine Learning Fundamentals,edX,Advanced,Python,46,4.51
C3049,Leadership Skills,Coursera,Advanced,Java,44,3.9
C3050,Power BI Dashboards,Udemy,Beginner,Data Visualization,55,4.44
C3051,Machine Learning Fundamentals,Udemy,Intermediate,R,45,4.08
C3052,Effective Communication,LinkedIn Learning,Beginner,Communication,13,4.63
C3053,Python for Data Analysis,LinkedIn Learning,Intermediate,Machine Learning,27,4.54
C3054,Python for Data Analysis,Coursera,Beginner,Python,17,4.95
C3055,Power BI Dashboards,Udemy,Beginner,Machine Learning,5,3.21
C3056,Advanced SQL,LinkedIn Learning,Advanced,Python,16,3.68
C3057,Leadership Skills,Udemy,Intermediate,Communication,14,3.38
C3058,Excel for Business,LinkedIn Learning,Intermediate,R,31,4.26
C3059,Leadership Skills,Coursera,Beginner,Communication,23,4.33
C3060,Advanced SQL,LinkedIn Learning,Intermediate,Excel,44,3.41
C3061,Machine Learning Fundamentals,Coursera,Beginner,Power BI,36,3.84
C3062,Java Programming,Coursera,Beginner,Excel,26,4.2
C3063,Advanced SQL,edX,Intermediate,Power BI,29,4.32
C3064,Power BI Dashboards,Coursera,Intermediate,Data Visualization,15,3.21
C3065,Effective Communication,edX,Beginner,Machine Learning,15,4.84
C3066,Effective Communication,Udemy,Intermediate,Excel,30,3.07
C3067,Advanced SQL,Coursera,Intermediate,Communication,20,4.95
C3068,Python for Data Analysis,Coursera,Intermediate,Leadership,33,3.63
C3069,Power BI Dashboards,Coursera,Intermediate,Python,34,3.63
C3070,Leadership Skills,LinkedIn Learning,Advanced,Excel,15,3.89
C3071,Power BI Dashboards,Coursera,Advanced,Machine Learning,5,4.39
C3072,Leadership Skills,Udemy,Beginner,Data Visualization,10,3.32
C3073,Power BI Dashboards,edX,Beginner,SQL,17,3.51
C3074,Advanced SQL,Udemy,Advanced,Java,31,4.92
C3075,Python for Data Analysis,edX,Beginner,Leadership,47,4.75
C3076,Advanced SQL,Udemy,Advanced,SQL,39,3.42
C3077,Machine Learning Fundamentals,LinkedIn Learning,Beginner,Communication,57,4.15
C3078,Effective Communication,Udemy,Intermediate,Power BI,37,3.41
C3079,Excel for Business,Udemy,Intermediate,SQL,18,4.1
C3080,Excel for Business,Coursera,Advanced,Power BI,47,3.73
C3081,Effective Communication,LinkedIn Learning,Advanced,R,50,3.72
C3082,Java Programming,LinkedIn Learning,Advanced,Data Visualization,59,4.27
C3083,Excel for Business,Coursera,Advanced,SQL,26,3.5
C3084,Effective Communication,edX,Intermediate,Data Visualization,46,3.81
C3085,Machine Learning Fundamentals,Udemy,Intermediate,Data Visualization,25,4.85
C3086,Machine Learning Fundamentals,Coursera,Advanced,Machine Learning,6,4.51
C3087,Machine Learning Fundamentals,LinkedIn Learning,Advanced,Power BI,9,3.77
C3088,Python for Data Analysis,Udemy,Beginner,Java,19,3.46
C3089,Java Programming,Udemy,Intermediate,Power BI,54,4.32
C3090,Java Programming,edX,Intermediate,R,52,4.62
C3091,Power BI Dashboards,edX,Advanced,Data Visualization,24,4.72
C3092,Effective Communication,Udemy,Beginner,Excel,30,4.13
C3093,Leadership Skills,Udemy,Intermediate,Leadership,28,4.03
C3094,Machine Learning Fundamentals,Udemy,Beginner,Communication,39,4.44
C3095,Excel for Business,edX,Beginner,Python,28,3.35
C3096,Effective Communication,edX,Intermediate,Excel,30,4.7
C3097,Leadership Skills,Coursera,Intermediate,R,45,3.15
C3098,Leadership Skills,edX,Beginner,R,54,4.21
C3099,Excel for Business,LinkedIn Learning,Beginner,Communication,26,4.18
C3100,Java Programming,LinkedIn Learning,Intermediate,Communication,31,3.62
C3101,Effective Communication,Udemy,Advanced,Power BI,23,3.07
C3102,Effective Communication,Udemy,Beginner,Power BI,41,4.44
C3103,Advanced SQL,edX,Intermediate,Power BI,40,3.05
C3104,Leadership Skills,LinkedIn Learning,Beginner,SQL,33,3.36
C3105,Power BI Dashboards,Coursera,Intermediate,Leadership,44,4.09
C3106,Machine Learning Fundamentals,edX,Beginner,Excel,43,4.88
C3107,Power BI Dashboards,edX,Beginner,Python,59,3.13
C3108,Machine Learning Fundamentals,LinkedIn Learning,Advanced,Data Visualization,47,4.16
C3109,Excel for Business,Udemy,Beginner,Excel,16,3.66
